review_id,sales_id,purchase_date,item_name,promo_code,promo_name,total_price,price_after_promo,quantity
3415,8827,2022-11-14,Money Detector model 318 biru Lampu UV deteksi uang palsu Pengecek - Bohlam,0,,192000,,3
3416,8828,2022-11-02,HISAMITSU - Bye Bye Fever Plester Kompres Demam BAYI | Byebye Fever,0,,14000,,2
3419,8831,2022-11-26,Atasan Wanita Bahan Rajut Cardigan Import - CardiGCBiru,0,,426000,,3
3422,8834,2022-11-06,"Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL",0,,507000,,3
3423,8835,2022-11-04,cetak id card satuan,0,,3750,,1
3426,8838,2022-11-16,"GDFLLW Corduroy Mens Trucker Jackett - Brown, S",0,,458000,,2
3427,8839,2022-11-25,"SWEPO Hoodie Jumper Everyday SWEPO Series Size S - XXXL - SAGE GREEN,XXL",0,,197000,,2
3428,8840,2022-11-18,Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3,0,,415000,,1
3429,8841,2022-11-12,Starcam Regulator Gas LPG Meter SC-23M Tekanan Rendah,0,,207800,,2
3430,8842,2022-11-22,REGULATOR WINN GAS LPG Tekanan Tinggi High Pressure w 181 nm,0,,131000,,2
3431,8843,2022-11-22,Regulator Winn Gas W-900 M Double Lock (Dengan Meteran),0,,97500,,1
3432,8844,2022-11-03,Fingerprint ICON 16 Mesin Absensi Sidik Jari SSR Original,0,,1245000,,3
3433,8845,2022-11-23,ESQA Highlighter - Mykonos,0,,152000,,2
3437,8849,2022-11-13,ANDIN VEST KNIT / ROMPI RAJUT TALI WANITA / ROMPI WANITA TERBARU - MAROON,0,,63000,,2
3438,8850,2022-11-20,MESIN ABSENSI / MESIN ABSEN / SIDIK JARI / FINGER PRINT A3 - Mesin Absen,0,,800000,,2
3442,8854,2022-11-21,MIYAKO Dispenser Panas & Normal WD-185H,0,,375000,,3
3446,8858,2022-11-21,Kartu Proximity RFID EM Card 125KHz,0,,3380,,2
3447,8859,2022-11-01,Laser Pointer Pen Wireless Presenter voice control 50m page turning - battery,0,,128000,,1
3448,8860,2022-11-25,GREEN LASER POINTER / LASER HIJAU POINTER / LASER 303,0,,110000,,2
3449,8861,2022-11-21,Timbangan Kopi Dapur Mini Digital Scale 3000g 0.1g,0,,57000,,1
3451,8863,2022-11-18,Hooligans Harrington Jacket Harry 21.1 Black - S,0,,615000,,3
3452,8864,2022-11-12,"Jaket Rompi Vest Parasut - Rompi Bikers - Rompi Motor - Rompi Tebal - Green Army, L",0,,130000,,1
3455,8867,2022-11-03,"Jaket Tactical Pria Jaket Tad Free Logo Indonesia Garuda Anti Angin - Crem, M",0,,124900,,1
3456,8868,2022-11-12,MAKE OVER Ultra Cover Liquid Matt Foundation 33 ml - Matte Foundation - 02 Pink Shade,0,,135290,,1
3459,8871,2022-11-29,"jaket rompi motor parasut - hitam, M - Hitam, M",0,,118500,,3
3460,8872,2022-11-12,ATORVASTATIN HEXPHARM 10 MG BOX 30 TABLET,0,,161592,,3
3462,8874,2022-11-07,Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr,0,,165000,,1
3324,8736,2022-10-30,Timbangan Kopi 3Kg / 0.1Gr Digital Timer V60 Drip Coffee Scale Premium,2,GRATIS_ONGKIR,149000,144000,1
3325,8737,2022-10-01,BAMGETOL 200 MG BOX 100 TABLET,2,GRATIS_ONGKIR,290982,285982,3
3327,8739,2022-10-28,"JAKET BOLAK BALIK BB OUTERWEAR OUTWEAR PRIA SPORTY RUNNING WATERPROOF - Maroon, M",2,GRATIS_ONGKIR,420000,415000,3
3328,8740,2022-10-22,DESTEC Regulator Gas Non-Meter Tekanan Rendah COM 201-S,2,GRATIS_ONGKIR,79000,74000,1
3330,8742,2022-10-27,Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum,2,GRATIS_ONGKIR,44000,39000,2
3331,8743,2022-10-25,Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic,2,GRATIS_ONGKIR,220000,215000,2
3332,8744,2022-10-18,GLIMEPIRIDE HEXPHARM 2 MG BOX 100 TABLET,2,GRATIS_ONGKIR,21724,16724,1
3335,8747,2022-10-31,New Turtle Daisy / Swetaer Rajut Wanita / Baju Rajut Turtleneck Wanita - Maroon,2,GRATIS_ONGKIR,94500,89500,3
3336,8748,2022-10-23,Pompa Galon Charge Electric,2,GRATIS_ONGKIR,75980,70980,2
3337,8749,2022-10-26,"Jaket Bomber Pria Taslan Tahan Air dan angin Casual simpel - Biru., M",2,GRATIS_ONGKIR,256000,251000,2
3340,8752,2022-10-02,"BAJU LEHER TINGGI POLOS LENGAN TANGAN PANJANG TURTLENECK WANITA CEWEK - Kuning Kubus, S",2,GRATIS_ONGKIR,84000,79000,2
3341,8753,2022-10-07,Alat Label Harga / Price Label Origin 5500,2,GRATIS_ONGKIR,31100,26100,1
3342,8754,2022-10-18,Regulator Gas Quantum QRL 03,2,GRATIS_ONGKIR,128000,123000,2
3344,8756,2022-10-01,Alat Linting / Hand Roller / Rolling Paper - Zig Zag (Akrilik & Kain) - Plastik Serep,1,AWAL_GAJIAN,2000,-13000,2
3346,8758,2022-10-01,CANDESARTAN OGB DEXA MEDICA 16 MG BOX 30 TABLET,2,GRATIS_ONGKIR,33343,28343,1
3347,8759,2022-10-28,"Cute Girl XXL Jaket Zipper Wanita Oversize Jacket Bigsize Korean Style - Mint, XXL",2,GRATIS_ONGKIR,113800,108800,2
3350,8762,2022-10-20,CARDIGAN OVERSIZE Wanita Polos KEINO Outer Kardigan Lengan Panjang - Grey,2,GRATIS_ONGKIR,47000,42000,1
3353,8765,2022-10-12,BENZ BZ-030 Timbangan Duduk Digital 30 Kg - Buah Sayur Laundry Scale,2,GRATIS_ONGKIR,899997,894997,3
3354,8766,2022-10-17,Studio Tropik: DreamSetter Pollution Protection Make-up Setting Spray - 130 ml,2,GRATIS_ONGKIR,315000,310000,2
3355,8767,2022-11-24,"Stelan Camo Hunting Berburu Motif Pohon Baju Berburu Samaran Kamuflase - Realtree, M",2,GRATIS_ONGKIR,65000,60000,1
3357,8769,2022-11-16,SCABIMITE CREAM 30GR,2,GRATIS_ONGKIR,215100,210100,3
3359,8771,2022-11-01,mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain,2,GRATIS_ONGKIR,825000,820000,3
3360,8772,2022-11-11,Takabb Handy PackThailand/Takabb cough untuk sakit tenggorokan - ORIGINAL,2,GRATIS_ONGKIR,51000,46000,2
3361,8773,2022-11-24,"Rompi Rajut Wanita Knit Vest Vneck Variasi List Nathaniya - NOSH - Krem, S",2,GRATIS_ONGKIR,136500,131500,3
3365,8777,2022-11-18,"Jaket pria musim dingin long coat/mantel musim dingin tebal - Abu muda, S",2,GRATIS_ONGKIR,193800,188800,1
3371,8783,2022-11-16,Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3,2,GRATIS_ONGKIR,415000,410000,1
3372,8784,2022-11-03,Habbatussauda cap kurma ajwa 100 kapsul,2,GRATIS_ONGKIR,73998,68998,2
3478,8890,2022-11-02,"KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size",0,,44000,,1
3484,8896,2022-11-06,MICROLAX 3 X 5 ML,0,,148725,,3
3486,8898,2022-11-15,LIVEHAF - Trucker Canvas Jacket Black - L,0,,599997,,3
3487,8899,2022-11-29,GREEN LASER POINTER / LASER HIJAU POINTER / LASER 303,0,,110000,,2
3490,8902,2022-11-27,L'Oreal Paris Infallible 24H Matte Cover Foundation - 147 Neutral Bei,0,,333000,,2
3492,8904,2022-11-24,DUMA x NAGITA - CHAI BLAZER SHIRT NAVY,0,,2025000,,3
3494,8906,2022-11-28,"Troveast Jaket Parasut Outdoor Waterproof - Trov Maron Grey, L",0,,169000,,1
3495,8907,2022-11-14,Okechuku Rompi Rajut Pria Vest Rajut Pria KREM LIST PUTIH Vest Pria - M,0,,194700,,3
3497,8909,2022-11-30,Festa Jaune,0,,300000,,2
3498,8910,2022-11-03,Skintific Cover All Perfect Cushion SPF 35 PA+++Foundation Flawless - Ivory- Refill,0,,411000,,3
3500,8912,2022-11-07,SUNISA Air cushian foundation BB cream BERKUALITAS - natural,0,,58500,,3
3504,8916,2022-11-26,TABUNG GAS 3 KG MELON (KOSONG),0,,480000,,3
3505,8917,2022-11-13,Cash Drawer Laci Kasir EPPOS 37x33CM RJ11 4K3C,0,,780000,,3
3509,8921,2022-11-22,ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET,0,,27887,,1
3510,8922,2022-11-12,O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream,0,,159000,,3
3511,8923,2022-11-09,"Rompi Hoodie Pelindung Dada / Rompi Motor Original PORTABLE unisex - Merah, M",0,,420000,,3
3512,8924,2022-11-11,Paket komputer Kasir full set,0,,7100000,,2
3515,8927,2022-11-21,"Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M",0,,100000,,1
3516,8928,2022-11-14,Jaket Wanita Bahan Rajut Import Terkini - Putih,0,,465000,,3
3518,8930,2022-11-05,PIXY Make it Glow Skin Primer 101 Beige,0,,116000,,2
3519,8931,2022-11-19,BENOSON N KRIM 15 GRAM,0,,81368,,2
3520,8932,2022-11-09,Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL,0,,64020,,1
3521,8933,2022-11-15,ALEXA BLAZER MSMO - soft mint(roma),0,,139000,,1
3523,8935,2022-11-19,SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer - Ivory,0,,64150,,1
3524,8936,2022-11-16,"Cetak Kartu Nama 2 Sisi - Art Carton 190g, Tanpa Laminasi",0,,47000,,2
3526,8938,2022-11-18,NORVASK 5MG TABLET 10'S/AMLODIPINE/DARAH TINGGI/HIPERTENSI,0,,212400,,3
3527,8939,2022-11-15,Lavios Pompa Galon Elektrik WD-100 Dispenser Electric Air Minum,0,,52000,,2
3529,8941,2022-11-01,Regulator Gas Tekanan Rendah Starcam Dengan Meter,0,,208000,,2
3530,8942,2022-11-02,"CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M",0,,187960,,2
3531,8943,2022-11-02,CARDIGAN OVERSIZE Wanita Polos KEINO Outer Kardigan Lengan Panjang - Grey,0,,94000,,2
3535,8947,2022-11-09,Jaket Bomber Gowes Import - orangee,0,,138500,,1
3374,8786,2022-11-23,"CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M",2,GRATIS_ONGKIR,281940,276940,3
3376,8788,2022-11-24,LOHANKUO / LO HAN KUO INFUSION PEREDA PANAS DALAM TERMURAH TERLARIS,2,GRATIS_ONGKIR,59700,54700,3
3377,8789,2022-11-05,CANDESARTAN OGB DEXA MEDICA 8 MG BOX 30 TABLET,2,GRATIS_ONGKIR,26270,21270,2
3380,8792,2022-11-09,DEFECT SALE 99K - 8,2,GRATIS_ONGKIR,297000,292000,3
3382,8794,2022-11-09,Starcam Regulator Gas LPG Non-Meter SC-23S Tekanan Rendah,2,GRATIS_ONGKIR,170000,165000,2
3384,8796,2022-11-18,CARDIGAN OVERSIZE Wanita Polos Jumbo KEIKO Outer Kardigan - MOCCA,2,GRATIS_ONGKIR,150000,145000,3
3385,8797,2022-11-11,SOMETHINC Under Control HD Blur Loose Setting Powder - Beige,2,GRATIS_ONGKIR,115000,110000,1
3388,8800,2022-11-20,Jaket Bomber Bolak Balik Premium - ElviraBercak,2,GRATIS_ONGKIR,1074000,1069000,3
3391,8803,2022-11-25,"Jaket Eiger parasut SPECIAL TERBARU 1SET BONUS TOPI&STICKER - army, S",2,GRATIS_ONGKIR,138500,133500,1
3394,8806,2022-11-03,"Blazer wanita casual slimfit / Blazer wanita selebgram - Cream, XL",2,GRATIS_ONGKIR,370000,365000,2
3396,8808,2022-11-28,COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur,2,GRATIS_ONGKIR,39800,34800,2
3397,8809,2022-11-18,mesin ro 500gpd 12step alkaline+uv ultraviolet,2,GRATIS_ONGKIR,5700000,5695000,2
3399,8811,2022-11-27,Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic,2,GRATIS_ONGKIR,330000,325000,3
3400,8812,2022-11-13,jaket shopeefood - M,2,GRATIS_ONGKIR,65000,60000,1
3401,8813,2022-11-20,MOP - Microblur Translucent Loose Powder,2,GRATIS_ONGKIR,159000,154000,1
3405,8817,2022-11-17,Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry,2,GRATIS_ONGKIR,91800,86800,3
3406,8818,2022-11-06,PIXY Loose Powder 4 Beauty Benefits 03 Natural Beige,2,GRATIS_ONGKIR,25600,20600,1
3409,8821,2022-11-24,Luxcrime Blur & Cover Two Way Cake in Custard - Mini size 4.5gr,2,GRATIS_ONGKIR,218040,213040,3
3410,8822,2022-11-18,THENBLANK | Dapper Blazer | Black - S,2,GRATIS_ONGKIR,747000,742000,3
3412,8824,2022-11-01,Roda kulkas Alas kulkas Alas mesin cuci alas lemari es Doble roda,2,GRATIS_ONGKIR,310000,305000,2
3413,8825,2022-11-06,Timbangan digital dagang sayur buah price computing scale 30kg,2,GRATIS_ONGKIR,199000,194000,1
3417,8829,2022-11-05,OMG Oh My Glam Coverlast Two Way Cake 12g - Bedak Padat - 41W Sand,2,GRATIS_ONGKIR,48450,43450,2
3418,8830,2022-11-20,KANI VEST KNIT/ROMPI RAJUT WANITA - lilac,2,GRATIS_ONGKIR,71000,66000,2
3420,8832,2022-11-04,VS Victoria's Secret Robe SATIN Kimono BEST SELLER ORIGINAL SALE - GREY STRIPE,2,GRATIS_ONGKIR,2250000,2245000,3
3421,8833,2022-11-17,"Jfashion New Women Blazer With Lace Long SLeeve - Eve - Putih, ML",2,GRATIS_ONGKIR,179800,174800,2
3424,8836,2022-11-10,SMARTCOM Cash Drawer 37 X 33 Cm 4K3C RJ11 Laci Kasir Simpan Uang,2,GRATIS_ONGKIR,825000,820000,3
3425,8837,2022-11-13,Roda kulkas Alas kulkas Alas mesin cuci alas lemari es Doble roda,2,GRATIS_ONGKIR,310000,305000,2
3434,8846,2022-11-27,KANI VEST KNIT/ROMPI RAJUT WANITA - lilac,2,GRATIS_ONGKIR,106500,101500,3
3435,8847,2022-11-14,"Paket Mesin Kasir Android Tablet/Tab - TINGGAL PAKAI - Tab71/4+Tab, CAFE/RESTO",2,GRATIS_ONGKIR,1796000,1791000,2
3540,8952,2022-11-20,COVER TAPLAK KULKAS ANTI AIR - ALAS SARUNG WATERPROOF REFRIGERATOR - Cemara,0,,8950,,1
3541,8953,2022-11-08,KOOLFEVER - Plester Kompres Penurun Demam Dewasa | Kool Fever Adult,0,,22500,,3
3547,8959,2022-11-15,KAOS Rajut Wanita Turtleneck Full Leher Ecer - DUSTY PINK,0,,164445,,3
3548,8960,2022-11-12,Regulator Gas Quantum QRL 03,0,,192000,,3
3550,8962,2022-11-07,Kartu RFID Mifare Classic IC Card 1K 13.56Mhz NFC Card ISO 14443A NXP,0,,4050,,3
3554,8966,2022-11-16,klorofil,0,,347997,,3
3555,8967,2022-11-23,FOCALLURE Highlighter & Contour Multi Stick FA01 - 02 GOLDEN,0,,99000,,3
3556,8968,2022-11-16,"Stelan Camo Hunting Berburu Motif Pohon Baju Berburu Samaran Kamuflase - Realtree, M",0,,130000,,2
3559,8971,2022-11-14,MOP - Microblur Translucent Loose Powder,0,,318000,,2
3562,8974,2022-11-21,Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits,0,,158100,,3
3569,8981,2022-11-26,Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure,0,,2682000,,3
3570,8982,2022-11-07,SOFTCASE LAPTOP 14 15.6 INCH SLEEVE SARUNG NOTEBOOK COVER MACBOOK - Maroon,0,,59900,,1
3571,8983,2022-11-27,VENTOLIN NEBULES 2.5MG ISI 5 AMPUL,0,,50000,,1
3573,8985,2022-11-14,Madame Gie Madame Make It Sharp - Contour - Latte,0,,20000,,2
3575,8987,2022-11-03,Bedak Tabur Marcks Klasik 40 gram - Cream,0,,35970,,3
3576,8988,2022-11-10,AMLODIPINE BESILATE KIMIA FARMA 5 MG BOX 50 TABLET,0,,25866,,3
3577,8989,2022-11-26,STAND MEJA TATAKAN PROJECTOR TRIPOD FULL BESI - TRAY ONLY,0,,110000,,1
3580,8992,2022-11-20,YOU Noutriwear+ Flawless Cushion Foundation - REFILL-N508,0,,297000,,3
3581,8993,2022-11-25,OMG Oh My Glam Coverlast Two Way Cake 12g - Bedak Padat - 41W Sand,0,,24225,,1
3582,8994,2022-11-14,L'Oreal Paris Infallible 24H Matte Cover Foundation - 147 Neutral Bei,0,,499500,,3
3585,8997,2022-11-25,"Aerostreet Crewneck Polos Gelap Sweater Sweatshirt NAAAA - Navy, L",0,,119900,,1
3586,8998,2022-11-23,Paket Kasir A Cash Drawer + Printer RPP02 + Kertas Struk 58mm,0,,499000,,1
3590,9002,2022-11-22,Mesin Laminating Panas & Dingin A4/F4 (240 mm) - LME001A4 - Surabaya,0,,599700,,3
3591,9003,2022-11-11,OPI Top Coat - NTT30,0,,660000,,3
3596,9008,2022-11-16,LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10,0,,30000,,3
3597,9009,2022-11-10,Laminating Film Ukuran F4 Hombo,0,,159900,,2
3598,9010,2022-11-24,Money Detector model 318 biru Lampu UV deteksi uang palsu Pengecek - Bohlam,0,,128000,,2
3599,9011,2022-11-24,W60 Pompa Galon Elektrik - Water Pump Electric - Pompa Air Elektrik,0,,68000,,2
3601,9013,2022-11-08,mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain,0,,825000,,3
3436,8848,2022-11-27,Studio Tropik: Balance Priming Water - 150 ml,2,GRATIS_ONGKIR,168300,163300,2
3439,8851,2022-11-06,OPI Top Coat - NTT30,2,GRATIS_ONGKIR,220000,215000,1
3440,8852,2022-11-11,ACE - Krisbow Mesin Penghancur Kertas S215,2,GRATIS_ONGKIR,2097000,2092000,3
3441,8853,2022-11-21,Oxihom Rak Dapur Rak Susun Plastik Rak Bumbu Rak Kamar Mandi - S5341 Putih,2,GRATIS_ONGKIR,45800,40800,2
3443,8855,2022-11-21,"Goto Kyla Kitchen Scale Timbangan Bumbu Dapur Kue Digital Charge LED - Battery, White",2,GRATIS_ONGKIR,59800,54800,2
3444,8856,2022-11-16,"Parayu - Jas Blazer Wanita Kancing Satu Formal Kantoran - Hitam, M",2,GRATIS_ONGKIR,162500,157500,1
3445,8857,2022-11-29,FOCALLURE Highlighter & Contour Multi Stick FA01 - 02 GOLDEN,2,GRATIS_ONGKIR,33000,28000,1
3450,8862,2022-11-20,CLOPIDOGREL OGB DEXA MEDICA 75 MG BOX 30 TABLET,2,GRATIS_ONGKIR,26750,21750,1
3453,8865,2022-11-07,Timbangan Emas Digital Mini Kapasitas 0.1g/500g 0.01gr/200gram - 0.1g/500g,2,GRATIS_ONGKIR,61998,56998,2
3454,8866,2022-11-10,Emina Daily Matte Loose Powder 20 g - Bedak Tabur Matte Oil Control - Natural Beige,2,GRATIS_ONGKIR,88920,83920,3
3457,8869,2022-11-28,LIVEHAF - Trucker Canvas Jacket Dark Gray - S,2,GRATIS_ONGKIR,399998,394998,2
3458,8870,2022-11-13,SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil,2,GRATIS_ONGKIR,98750,93750,1
3461,8873,2022-11-17,"Jaket Bomber Pria Taslan Tahan Air dan angin Casual simpel - Biru., M",2,GRATIS_ONGKIR,256000,251000,2
3463,8875,2022-11-14,Alat Laminating JOYKO LM 01 size A4 & F4 Mesin Laminator Ekonomis Watt,2,GRATIS_ONGKIR,807000,802000,3
3464,8876,2022-11-26,Baseus Wireless Orange Dot Pointer Laser Merah Presentasi Kerja Kantor - GREY,2,GRATIS_ONGKIR,338000,333000,2
3467,8879,2022-11-09,Atasan Wanita Bahan Rajut Cardigan Import - CardiGCBiru,2,GRATIS_ONGKIR,426000,421000,3
3470,8882,2022-11-15,GEA HALLEY W Dispenser Galon Bawah - Hitam,2,GRATIS_ONGKIR,4977000,4972000,3
3471,8883,2022-11-21,sedimen filter 10 inch / cartridge filter / spoon filter KOLON - 10 Micron,2,GRATIS_ONGKIR,11600,6600,2
3472,8884,2022-11-10,SKINTIFIC Cover All Perfect Cushion - 02 Ivory,2,GRATIS_ONGKIR,178322,173322,1
3475,8887,2022-11-19,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",2,GRATIS_ONGKIR,130000,125000,1
3477,8889,2022-11-11,"SWEPO Hoodie Jumper Brooklyn 1991 (Sablon) S -XXL - HIJAU LUMUT,M",2,GRATIS_ONGKIR,74800,69800,1
3479,8891,2022-11-07,Deli Penghancur Kertas Paper Shredder Kapasitas 6 Lembar 12 Ltr E9945,2,GRATIS_ONGKIR,1470000,1465000,3
3480,8892,2022-11-12,alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng,2,GRATIS_ONGKIR,70000,65000,2
3481,8893,2022-11-01,"GDFLLW Corduroy Mens Trucker Jackett - Brown, S",1,AWAL_GAJIAN,458000,443000,2
3482,8894,2022-11-11,MIYAKO Pompa Galon Air Rechargeable AWD-200 - Hitam,2,GRATIS_ONGKIR,179700,174700,3
3483,8895,2022-11-13,"Baju Inner Tanpa Lengan Sleeveless - Atasan Daleman Busui / Blazer - Hitam, L",2,GRATIS_ONGKIR,55000,50000,1
3488,8900,2022-11-09,"KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size",2,GRATIS_ONGKIR,44000,39000,1
3489,8901,2022-11-22,"Jaket Puffer X Urband Dreamer Cyborg - Marun, M",2,GRATIS_ONGKIR,250200,245200,2
3491,8903,2022-11-20,Madame Gie Madame Set It Dew & Set it Matte Setting Spray - Hydrating,2,GRATIS_ONGKIR,81000,76000,3
3493,8905,2022-11-17,PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1,2,GRATIS_ONGKIR,68700,63700,3
3496,8908,2022-11-21,"ECINOS: Oversized Blazer Set - Beige, Blazer only",2,GRATIS_ONGKIR,398000,393000,2
3499,8911,2022-11-24,DEFECT SALE 99K - 8,2,GRATIS_ONGKIR,198000,193000,2
3501,8913,2022-11-17,"Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S",2,GRATIS_ONGKIR,130000,125000,2
3502,8914,2022-11-05,CARDIGAN RAJUT LONG KNIT JUMBO XL-XXL CARDY PREMIUM JUMBO - MAROON,2,GRATIS_ONGKIR,139800,134800,2
3503,8915,2022-11-19,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",2,GRATIS_ONGKIR,390000,385000,3
3603,9015,2022-11-19,REGULATOR WINN GAS LPG Tekanan Tinggi High Pressure w 181 nm,0,,65500,,1
3604,9016,2022-11-17,"Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M",0,,375000,,3
3605,9017,2022-11-10,"RF Wireless Presenter Laser Pointer Presentasi Remote Control 2,4 GHz",0,,95776,,2
3608,9020,2022-11-02,"Troveast Jaket Parasut Outdoor Waterproof - Trov Maron Grey, L",0,,338000,,2
3610,9022,2022-11-06,AMLODIPINE BESILATE KIMIA FARMA 5 MG BOX 50 TABLET,0,,25866,,3
3611,9023,2022-11-30,"Blazer Basic Wanita Korean Style Bahan Moscrepe L XL - Hitam, L",0,,172500,,3
3612,9024,2022-11-21,BEROTEC MDI 100 MCG INHALER,0,,296907,,3
3613,9025,2022-11-05,TIMBANGAN DAPUR DIGITAL MAX 10 KG,0,,24500,,1
3616,9028,2022-11-17,Oxihom Rak Dapur Rak Susun Plastik Rak Bumbu Rak Kamar Mandi - S5341 Putih,0,,68700,,3
3617,9029,2022-11-30,Holder Pengangkat Galon / Alat Angkat Air Galon Double Handle - Hijau,0,,2380,,1
3618,9030,2022-11-01,"Jaket Puffer X Urband Dreamer Cyborg - Marun, M",0,,375300,,3
3619,9031,2022-11-21,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",0,,390000,,3
3620,9032,2022-11-14,"Lalulaku Timbangan Mini Digital Kopi Emas Bumbu Dapur / Scale 3KG 0,1g",0,,129000,,3
3621,9033,2022-11-13,Hand Operated Paper CD Card Shredder / Penghancur Kertas Manual - Blue - Biru,0,,179400,,3
3622,9034,2022-11-04,PIXY Concealing Base 4 Beauty Benefits 04 Caramel Beige,0,,96000,,3
3623,9035,2022-11-16,Kremlin Vest Tactical Techwear Hitam - Dark Tech - XL,0,,959700,,3
3625,9037,2022-11-24,Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red,0,,2199800,,2
3626,9038,2022-11-23,Super Power Laser Pointer Green Beam (Bahan metal),0,,230000,,2
3627,9039,2022-11-22,"Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M",0,,74000,,1
3628,9040,2022-11-06,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",0,,130000,,1
3629,9041,2022-11-22,"Monellina Fashion Cardigan Panjang XXL Jumbo Murah Wanita Kekinian - Mocca, XXL",0,,165000,,3
3506,8918,2022-11-21,OUTER WANITA CARDIGAN WANITA OUTER KIYOWO MOTIF LENGAN PANJANG BALON - navy,2,GRATIS_ONGKIR,90000,85000,3
3507,8919,2022-11-29,MAKE OVER Ultra Cover Liquid Matt Foundation 33 ml - Matte Foundation - 02 Pink Shade,2,GRATIS_ONGKIR,135290,130290,1
3508,8920,2022-11-14,Studio Tropik: DreamSetter Pollution Protection Make-up Setting Spray - 130 ml,2,GRATIS_ONGKIR,472500,467500,3
3513,8925,2022-11-18,Jaket Bomber Gowes Import - orangee,2,GRATIS_ONGKIR,277000,272000,2
3514,8926,2022-11-02,Takabb Handy PackThailand/Takabb cough untuk sakit tenggorokan - ORIGINAL,2,GRATIS_ONGKIR,25500,20500,1
3517,8929,2022-11-03,mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain,2,GRATIS_ONGKIR,825000,820000,3
3522,8934,2022-11-19,Wardah Lightening Liquid Concealer 7 g - 01 Light,2,GRATIS_ONGKIR,35200,30200,1
3525,8937,2022-11-17,"COMFY JACKET PRIA ORIGINAL PREMIUM - JAKET BOOMBER COMFY UNISEX - Hitam, S",2,GRATIS_ONGKIR,65000,60000,1
3528,8940,2022-11-25,PIXY Stay Last Serum Foundation 4 Beauty Benefits 03 Natural Beige,2,GRATIS_ONGKIR,149625,144625,3
3532,8944,2022-11-04,CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu,2,GRATIS_ONGKIR,119700,114700,3
3533,8945,2022-11-09,Maxim Tools Can Opener - Pembuka Kaleng Stainless Steel,2,GRATIS_ONGKIR,55550,50550,1
3534,8946,2022-11-21,PLASTIK LAMINATING A4 / LAMINATING A4 AMANDA 100 micron,2,GRATIS_ONGKIR,236370,231370,3
3536,8948,2022-11-30,CHESS OUTER CARDIGAN MSMO - Putih,2,GRATIS_ONGKIR,105000,100000,1
3538,8950,2022-11-29,Pencetan Pompa Galon Elektrik Recharge Usb,2,GRATIS_ONGKIR,25000,20000,1
3542,8954,2022-11-23,BASEUS LASER POINTER ORANGE DOT WIRELESS PRESENTER PRESENTASI,2,GRATIS_ONGKIR,477000,472000,3
3543,8955,2022-11-19,Evian Facial Spray [50/150/300ml] 100% ORI BPOM - 50ml,2,GRATIS_ONGKIR,200700,195700,3
